ano,link,paragrafos_resgatados,paragrafos_tratados_sw
2002,http://www1.folha.uol.com.br/fsp/ilustrad/fq1302200208.htm,"['O diretor Ron Howard, o garoto prodígio de Hollywood, deve fazer as pazes este ano com a Academia. Seu filme, ""Uma Mente Brilhante"", concorre a oito estatuetas do Oscar, entre elas as de melhor filme e melhor direção. Estrelado por Russell Crowe, indicado ao prêmio de melhor ator, o longa retrata a vida do gênio da matemática John Forbes Nash Jr., que vive o drama da esquizofrenia. À Folha, Howard afirmou que teve dificuldades em assistir ao filme ao lado de Nash, prêmio Nobel de 1994.']",['diretor ron howard garoto prodígio hollywood pazes ano academia filme mente brilhante concorre estatuetas oscar melhor filme melhor direção estrelado russell crowe indicado prêmio melhor ator longa retrata vida gênio matemática john forbes nash jr vive drama esquizofrenia folha howard afirmou dificuldades assistir filme nash prêmio nobel']
2002,http://www1.folha.uol.com.br/folha/ilustrada/ult90u21239.shtml,"['Folha Online - Ilustrada - Filme sobre matemático esquizofrênico recebe 8 indicações - 13/02/2002', 'Vencedor do prêmio Nobel em 1994, Nash viveu uma turbulenta vida acadêmica, misturando arroubos de genialidade com momentos de total vulnerabilidade e aflição, por sofrer de esquizofrenia. Em entrevista à Folha, Howard conta que ficou temeroso de mostrar o filme pronto a Nash.']","['folha online ilustrada filme matemático esquizofrênico recebe indicações', 'vencedor prêmio nobel nash viveu turbulenta vida acadêmica misturando arroubos genialidade momentos total vulnerabilidade aflição sofrer esquizofrenia entrevista folha howard conta ficou temeroso mostrar filme pronto nash']"
2002,http://www1.folha.uol.com.br/folha/reuters/ult112u11951.shtml,"['Este filme sério e interessante, que fascina como estudo incomum de uma personalidade e viagem à misteriosa fronteira entre a genialidade e a loucura, se distingue pelo desempenho excepcional de Russell Crowe, no papel do prodígio de Princeton que se tornou esquizofrênico na década de 1950, mas superou a doença e, em 1994, ganhou o Prêmio Nobel.', 'Ele acaba ficando tão alterado que é levado para o hospital por um médico, que revela a Alicia, alienada em relação às atividades do marido, e à platéia que ele sofre de esquizofrenia.']","['filme sério interessante fascina estudo incomum personalidade viagem misteriosa fronteira genialidade loucura distingue desempenho excepcional russell crowe papel prodígio princeton tornou esquizofrênico década superou doença ganhou prêmio nobel', 'acaba ficando alterado levado hospital médico revela alicia alienada atividades marido platéia sofre esquizofrenia']"
2002,http://www1.folha.uol.com.br/fsp/ombudsma/om1702200202.htm,[],[]
2002,http://www1.folha.uol.com.br/fsp/cotidian/ff1702200217.htm,"['""A esquizofrenia do debate sobre a violência atropela a lei, a lógica de mercado e controla o cidadão de maneira perigosa"", diz o juiz aposentado Luiz Flávio Gomes, doutor em Direito Penal e diretor-presidente do Centro de Estudos Criminais, de São Paulo.']",['esquizofrenia debate violência atropela lei lógica mercado controla cidadão maneira perigosa juiz aposentado luiz flávio gomes doutor direito penal centro estudos criminais paulo']
2002,http://www1.folha.uol.com.br/fsp/ombudsma/om1702200201.htm,[],[]
2002,http://www1.folha.uol.com.br/folha/cotidiano/ult95u46284.shtml,"['""A esquizofrenia do debate sobre a violência atropela a lei, a lógica de mercado e controla o cidadão de maneira perigosa"", diz o juiz aposentado Luiz Flávio Gomes, doutor em Direito Penal e diretor-presidente do Centro de Estudos Criminais, de São Paulo.']",['esquizofrenia debate violência atropela lei lógica mercado controla cidadão maneira perigosa juiz aposentado luiz flávio gomes doutor direito penal centro estudos criminais paulo']
2002,http://www1.folha.uol.com.br/colunas/bernardoajzenberg/2002/02/1520115-magica-e-alfinete.shtml,[],[]
2002,http://www1.folha.uol.com.br/folha/ilustrada/ult90u21351.shtml,"['Esquizofrenia paranóica em ""Um homem excepcional"" (o prêmio Nobel Forbes Nash) e o mal de Alzheimer em ""Iris"" (a romancista Iris Murdoch) carregaram a atmosfera, enquanto que ""8 mulheres"", do francês François Ozon, e a excêntrica ""Famille Tenenbaum"" relaxaram o clima.']",['esquizofrenia paranóica homem excepcional prêmio nobel forbes nash alzheimer iris romancista iris murdoch carregaram atmosfera mulheres francês françois ozon excêntrica famille tenenbaum relaxaram clima']
2002,http://www1.folha.uol.com.br/folha/mundo/ult94u37219.shtml,"['Parnham alegou que Andrea sofria de esquizofrenia, uma doença ""muito grave"", e que era extremamente depressiva. ""Esta doença pode fazer a pessoa perder o sentido de realidade, causar alucinações"", insistiu. ""Esta doença retirou a essência de seu instinto maternal.""']",['parnham alegou andrea sofria esquizofrenia doença grave extremamente depressiva doença pessoa perder sentido realidade causar alucinações insistiu doença retirou essência instinto maternal']
2002,http://www1.folha.uol.com.br/fsp/ilustrad/fq1902200202.htm,"['Atualmente em cartaz no Brasil, o filme mostra a vida do matemático John Forbes Nash Jr., que sofre de esquizofrenia.']",['atualmente cartaz brasil filme mostra vida matemático john forbes nash jr sofre esquizofrenia']
2002,http://www1.folha.uol.com.br/fsp/mundo/ft2002200209.htm,"['Para o esquizofrênico Alexander Williams, condenado por estupro e assassinato, a atriz Sigourney Weaver é Deus', 'Após pressões de última hora, as autoridades carcerárias da Geórgia, Estado no sudeste dos EUA, anunciaram ontem que suspenderam a execução, prevista para hoje, de um homem diagnosticado como esquizofrênico paranóico crônico, que conversa com rãs imaginárias em sua cela e acha que a atriz Sigourney Weaver é Deus.', 'Ultimamente, a Suprema Corte vem decidindo contra a execução de presos considerados loucos. Mas ela não se pronunciou em alguns casos em que existe doença mental nem disse se é constitucional executar uma pessoa que se torna mentalmente competente, no momento da execução, por meio de administração de medicamentos. Williams recebe medicamentos contra a esquizofrenia, que lhe são administrados à força pelos carcereiros.']","['esquizofrênico alexander williams condenado estupro assassinato atriz sigourney weaver deus', 'pressões última hora autoridades carcerárias geórgia sudeste eua anunciaram suspenderam execução prevista hoje homem diagnosticado esquizofrênico paranóico crônico conversa rãs imaginárias cela acha atriz sigourney weaver deus', 'ultimamente suprema corte decidindo execução presos considerados loucos pronunciou casos existe doença mental disse constitucional executar pessoa torna mentalmente competente execução administração medicamentos williams recebe medicamentos esquizofrenia administrados força carcereiros']"
2002,http://www1.folha.uol.com.br/fsp/dinheiro/fi2502200206.htm,"['O ator Russell Crowe no filme ""Uma Mente Brilhante"" (em cartaz), que conta a história do matemático esquizofrênico John Nash', 'A saúde mental de Nash começou a se deteriorar. Ele renunciou aos seus postos acadêmicos, e durante as três décadas que se seguiram sofreu de esquizofrenia.']","['ator russell crowe filme mente brilhante cartaz conta história matemático esquizofrênico john nash', 'saúde mental nash começou deteriorar renunciou postos acadêmicos durante décadas seguiram sofreu esquizofrenia']"
2002,http://www1.folha.uol.com.br/folha/mundo/ult94u37550.shtml,"['Folha Online - Mundo - Esquizofrênico escapa da pena de morte nos EUA - 25/02/2002', 'Portador de esquizofrenia paranóide, Williams, hoje com 33 anos, foi condenado à morte pelo estupro e assassinato de uma menina de 16 anos, em 1986. Na época, o condenado tinha 17 anos.', 'O Estado da Geórgia proíbe as execuções de deficientes mentais, mas não inclui doenças como esquizofrenia.']","['folha online mundo esquizofrênico escapa pena morte eua', 'portador esquizofrenia paranóide williams hoje anos condenado morte estupro assassinato menina anos época condenado tinha anos', 'geórgia proíbe execuções deficientes mentais inclui doenças esquizofrenia']"
2002,http://www1.folha.uol.com.br/fsp/ilustrad/fq2702200213.htm,"['Segue: ""Fazer música pop é um desafio, e não é um desafio bunda-mole. Quem achou oportunista a ""Popozuda Rock\'n"" Roll"" pegou o bonde do DeFalla andando. Já fui gótico, heavy metal, trash, punk, funk, hardcore. Sou tudo isso. Não sou um mentiroso, sou uma pessoa que não se decide, a esquizofrenia em carne e osso"".']",['segue música pop desafio desafio achou oportunista popozuda roll pegou bonde defalla andando gótico heavy metal trash punk funk hardcore mentiroso pessoa decide esquizofrenia carne osso']
2002,http://www1.folha.uol.com.br/folha/ilustrada/ult90u21645.shtml,"['Segue: ""Fazer música pop é um desafio, e não é um desafio bunda-mole. Quem achou oportunista a ""Popozuda Rock\'n"" Roll"" pegou o bonde do DeFalla andando. Já fui gótico, heavy metal, trash, punk, funk, hardcore. Sou tudo isso. Não sou um mentiroso, sou uma pessoa que não se decide, a esquizofrenia em carne e osso"".']",['segue música pop desafio desafio achou oportunista popozuda roll pegou bonde defalla andando gótico heavy metal trash punk funk hardcore mentiroso pessoa decide esquizofrenia carne osso']
2002,http://www1.folha.uol.com.br/fsp/ciencia/fe1203200201.htm,"['A molécula vilã -ou melhor, heroína, já que é na ausência dela que o mal de Alzheimer prospera- responde pelo indigesto nome de fosfolipase A2. Trata-se de uma enzima (um tipo de proteína que acelera reações químicas) que atua na membrana celular e que, na verdade, começou a ser notada devido à sua presença em outra doença mental, a esquizofrenia.', '""É muito raro que um paciente esquizofrênico desenvolva Alzheimer"", conta Wagner Farid Gattaz, do Instituto de Psiquiatria da USP, coordenador da pesquisa. Gattaz, que lecionou na Universidade de Heidelberg, na Alemanha, explica que as pesquisas feitas naquele país indicavam uma presença grande da fosfolipase A2 no cérebro de esquizofrênicos. ""Daí é que surgiu a hipótese de que essa enzima tivesse uma ação protetora contra o surgimento do Alzheimer"", diz.']","['molécula vilã melhor heroína ausência dela alzheimer responde indigesto nome fosfolipase enzima proteína acelera reações químicas atua membrana celular verdade começou notada devido presença doença mental esquizofrenia', 'raro paciente esquizofrênico desenvolva alzheimer conta wagner farid gattaz instituto psiquiatria usp coordenador pesquisa gattaz lecionou universidade heidelberg alemanha explica pesquisas feitas país indicavam presença fosfolipase cérebro esquizofrênicos daí surgiu hipótese enzima tivesse ação protetora surgimento alzheimer']"
2002,http://www1.folha.uol.com.br/folha/ciencia/ult306u6204.shtml,"['A molécula vilã _ou melhor, heroína, já que é na ausência dela que o mal de Alzheimer prospera_ responde pelo indigesto nome de fosfolipase A2. Trata-se de uma enzima (um tipo de proteína que acelera reações químicas) que atua na membrana celular e que, na verdade, começou a ser notada devido à sua presença em outra doença mental, a esquizofrenia.', '""É muito raro que um paciente esquizofrênico desenvolva Alzheimer"", conta Wagner Farid Gattaz, do Instituto de Psiquiatria da USP, coordenador da pesquisa. Gattaz, que lecionou na Universidade de Heidelberg, na Alemanha, explica que as pesquisas feitas naquele país indicavam uma presença grande da fosfolipase A2 no cérebro de esquizofrênicos. ""Daí é que surgiu a hipótese de que essa enzima tivesse uma ação protetora contra o surgimento do Alzheimer"", diz.']","['molécula vilã melhor heroína ausência dela alzheimer prospera responde indigesto nome fosfolipase enzima proteína acelera reações químicas atua membrana celular verdade começou notada devido presença doença mental esquizofrenia', 'raro paciente esquizofrênico desenvolva alzheimer conta wagner farid gattaz instituto psiquiatria usp coordenador pesquisa gattaz lecionou universidade heidelberg alemanha explica pesquisas feitas país indicavam presença fosfolipase cérebro esquizofrênicos daí surgiu hipótese enzima tivesse ação protetora surgimento alzheimer']"
