jornal,coluna,data,titulo,link,metaforico,paragrafos_resgatados,paragrafos_tratados_sw
Folha de S. Paulo,CIência,2006-09-29,"""Google"" genômico acelera a pesquisa de novos remédios",https://www1.folha.uol.com.br/fsp/ciencia/fe2909200601.htm,0,"['""Entrei no site deles e já estou curioso para avaliar lá os achados que a gente tem com genes ligados a esquizofrenia"", diz Emmanuel Dias Neto, da Faculdade de Medicina da USP.']",['entrei site deles curioso avaliar achados gente genes ligados esquizofrenia emmanuel dias neto faculdade medicina usp']
Folha de S. Paulo,CIência,2006-11-10,Delírio e insônia conectam esquizofrenia a Parkinson,https://www1.folha.uol.com.br/fsp/ciencia/fe1110200601.htm,0,"['Folha de S.Paulo - Delírio e insônia conectam esquizofrenia a Parkinson - 11/10/2006', 'Um grupo de neurocientistas liderados pelo brasileiro Miguel Nicolelis anuncia hoje a descoberta de um mecanismo cerebral de regulação do sono que pode ajudar a explicar a esquizofrenia e o mal de Parkinson. Segundo os pesquisadores, essas duas doenças sem relação aparente são, na verdade, lados diferentes da mesma moeda. Ambas estão ligadas à distribuição cerebral de dopamina, uma das moléculas usadas para transmissão de informação entre as células do cérebro.', 'Ao analisar a atividade cerebral dos animais no experimento, Nicolelis descobriu que esses dois estados se encaixavam de maneira cômoda nos modelos experimentais para estudar as alucinações dos esquizofrênicos e os problemas de sono enfrentados por pacientes de Parkinson.', 'Se a explicação do problema de sono em pacientes de Parkinson já está praticamente provada, o mesmo não se pode dizer da ligação que o pesquisador procura estabelecer entre sonho e esquizofrenia.', '""Isso é a sugestão de uma teoria"", diz. ""O excesso de dopamina é considerado um dos melhores modelos de alucinação em psicose, mas a esquizofrenia tem mais do que isso envolvido."" De acordo com a hipótese de Nicolelis, as alucinações ocorreriam nos esquizofrênicos porque a dopamina em excesso induz um estado de sono durante a vigília (leia texto à direita). ""É mais ou menos como se eles estivessem mesmo sonhando acordados.""', 'Como não é possível usar eletrodos para estudar o cérebro de humanos esquizofrênicos, Nicolelis pretende aprimorar o modelo animal de pesquisa. É uma tarefa difícil porque camundongos não podem, por exemplo, relatar ao pesquisador que estão ouvindo vozes, sintoma clássico do distúrbio.']","['folha delírio insônia conectam esquizofrenia parkinson', 'neurocientistas liderados brasileiro miguel nicolelis anuncia hoje descoberta mecanismo cerebral regulação sono ajudar explicar esquizofrenia parkinson pesquisadores doenças aparente verdade lados diferentes mesma moeda ligadas distribuição cerebral dopamina moléculas usadas transmissão informação células cérebro', 'analisar atividade cerebral animais experimento nicolelis descobriu estados encaixavam maneira cômoda modelos experimentais estudar alucinações esquizofrênicos problemas sono enfrentados pacientes parkinson', 'explicação problema sono pacientes parkinson praticamente provada ligação pesquisador procura estabelecer sonho esquizofrenia', 'sugestão teoria excesso dopamina considerado melhores modelos alucinação psicose esquizofrenia envolvido acordo hipótese nicolelis alucinações ocorreriam esquizofrênicos dopamina excesso induz sono durante vigília leia texto estivessem sonhando acordados', 'eletrodos estudar cérebro humanos esquizofrênicos nicolelis pretende aprimorar modelo animal pesquisa tarefa difícil camundongos relatar pesquisador ouvindo vozes sintoma clássico distúrbio']"
Folha de S. Paulo,CIência,2006-11-10,Nova pesquisa ressuscita idéia antiga de Freud,https://www1.folha.uol.com.br/fsp/ciencia/fe1110200602.htm,0,"['A descoberta de que falhas no mecanismo do ciclo sono-vigília estão por trás de alucinações em psicoses como a esquizofrenia remetem a uma idéia do inventor da psicanálise, Sigmund Freud, e seu precursor Emil Kräpelin.']",['descoberta falhas mecanismo ciclo trás alucinações psicoses esquizofrenia remetem idéia inventor psicanálise sigmund freud precursor emil kräpelin']
Folha de S. Paulo,CIência,2006-10-15,Freezers no corredor,https://www1.folha.uol.com.br/fsp/ciencia/fe1510200603.htm,0,"['Espera-se que a descoberta lance alguma luz sobre a esquizofrenia, assim como o papel da dopamina no mal de Parkinson causou furor quando foi detectado. Reflexos culturais brilhantes da descoberta podem ser admirados em obras como o livro ""Tempo de Despertar"", de Oliver Sacks, o filme homônimo (1990) de Penny Marshall e a peça ""Uma Espécie de Alasca"", do Nobel de Literatura Harold Pinter.']",['descoberta lance alguma luz esquizofrenia papel dopamina parkinson causou furor detectado reflexos culturais brilhantes descoberta admirados obras livro despertar oliver sacks filme homônimo penny marshall peça espécie alasca nobel literatura harold pinter']
Folha de S. Paulo,+mais!,2006-10-15,A equação da diferença,https://www1.folha.uol.com.br/fsp/mais/fs1510200609.htm,0,"['No Brasil ficaram sob os cuidados do especialista Luiz Orlandi, que se encarregou de selecionar um naipe de tradutores, incluindo outros grandes leitores deleuzianos, como Peter Pál Pelbart, Roberto Machado e Daniel Lins. Temas fundamentais de Deleuze, como política, arte e esquizofrenia, comparecem como linhas de força nesses artigos, entrevistas, resenhas, prefácios, depoimentos e conferências. São, portanto, sobretudo textos de intervenção, perfazendo uma das tarefas mais essenciais ao intelectual.']",['brasil ficaram cuidados especialista luiz orlandi encarregou selecionar naipe tradutores incluindo leitores deleuzianos peter pál pelbart roberto machado daniel lins temas fundamentais deleuze política arte esquizofrenia comparecem linhas força nesses artigos entrevistas resenhas prefácios depoimentos conferências sobretudo textos intervenção perfazendo tarefas essenciais intelectual']
Folha de S. Paulo,Ilustrada,2006-10-22,Fora da História,https://www1.folha.uol.com.br/fsp/ilustrad/fq2210200625.htm,0,"['HÁ 60 ANOS , em setembro de 1946, Nise da Silveira criava, no Centro Psiquiátrico Nacional, no Rio, o ateliê de pintura que daria origem ao Museu de Imagens do Inconsciente, hoje uma referência fundamental para os que estudam as relações da arte com a esquizofrenia.', 'Não demorou muito para que o ateliê de pintura da dra. Nise revelasse talentos surpreendentes como os de Emygdio, Rafael e Diniz. Era de fato um outro universo que se revelava em suas pinturas e desenhos. Vendo-os, convenci-me de que, se a condição de esquizofrênicos imprimia a suas obras uma atmosfera peculiar, inusitada, não era ela que os qualificava como artistas. Noutras palavras, entendi que um artista pode ser esquizofrênico mas nem todo esquizofrênico será artista e, dentro dessa mesma visão, há esquizofrênicos que são bons artistas e outros que são geniais, como é o caso de Emygdio de Barros. Essa é uma afirmação difícil de demonstrar, mas não sei de que outro modo qualificar a força expressiva daquele universo de formas ao mesmo tempo familiares e estranhas, transfiguradas na sua expressão visionária. As cores, que surgem como relâmpagos do fundo da noite -noite psíquica?-, pertencem a uma outra dimensão do imaginário. Há, em seus quadros, uma carga psíquica de tal densidade que certamente só quem, como ele, visitou outros ""estados do ser"" pode revelar.']","['há anos setembro nise silveira criava centro psiquiátrico nacional rio ateliê pintura daria origem museu imagens inconsciente hoje referência fundamental estudam relações arte esquizofrenia', 'demorou ateliê pintura dra nise revelasse talentos surpreendentes emygdio rafael diniz fato outro universo revelava pinturas desenhos condição esquizofrênicos imprimia obras atmosfera peculiar inusitada qualificava artistas noutras palavras entendi artista esquizofrênico esquizofrênico será artista mesma visão há esquizofrênicos bons artistas geniais caso emygdio barros afirmação difícil demonstrar outro modo qualificar força expressiva universo formas familiares estranhas transfiguradas expressão visionária cores surgem relâmpagos fundo noite pertencem dimensão imaginário há quadros carga psíquica densidade visitou estados revelar']"
Folha de S. Paulo,Ilustrada,2006-10-27,"Diretor ironiza realismo em animação em ""A Scanner Darkly""",https://www1.folha.uol.com.br/folha/ilustrada/ult90u65523.shtml,0,"['Aqui, o elemento essencial da narrativa são as alterações de consciência. Seja por meio da droga ou de tormentos psíquicos como paranóia, psicose e esquizofrenia, o ponto de partida de Dick é mental, desde que se entenda o termo como aquele sujeito às maiores e mais profundas formas de distorção.']",['elemento essencial narrativa alterações consciência seja droga tormentos psíquicos paranóia psicose esquizofrenia partida dick mental entenda termo sujeito maiores profundas formas distorção']
Folha de S. Paulo,BBC,2006-10-30,Estudo descobre ligação entre gene e esquizofrenia,https://www1.folha.uol.com.br/folha/bbc/ult272u58192.shtml,0,"['Folha Online - BBC - Estudo descobre ligação entre gene e esquizofrenia - 30/10/2006', 'Pesquisadores da Universidade de Edimburgo, na Escócia, disse ter encontrado uma ligação entre genes e sintomas de esquizofrenia.']","['folha online bbc estudo descobre ligação gene esquizofrenia', 'pesquisadores universidade edimburgo escócia disse encontrado ligação genes sintomas esquizofrenia']"
Folha de S. Paulo,Equilírio,2006-11-16,ESQUIZOFRENIA,https://www1.folha.uol.com.br/fsp/equilibrio/eq1611200613.htm,0,['Um livro feito não somente para quem tem esquizofrenia mas também para os familiares. Assim é a obra do psiquiatra e psicanalista Mario Rodrigues Louzã Neto. Há um capítulo para as perguntas mais freqüentes.'],['livro feito esquizofrenia familiares obra psiquiatra psicanalista mario rodrigues louzã neto há capítulo perguntas freqüentes']
Folha de S. Paulo,Equilírio,2006-11-23,Minorias estão mais sujeitas a doenças psíquicas,https://www1.folha.uol.com.br/fsp/equilibrio/eq2311200613.htm,0,"['Pesquisas apresentadas no Reino Unido na última terça-feira apontam que pessoas que integram minorias étnicas estão mais propensas a sofrer de esquizofrenia e de psicose do que a população nativa. Em dois estudos, cientistas do Instituto de Psiquiatria de Londres descobriram que, para homens e mulheres, a esquizofrenia é nove vezes mais freqüente entre afro-caribenhos, seis vezes mais entre negros de origem africana e 2,5 vezes mais entre brancos que não são britânicos.']",['pesquisas apresentadas reino unido última apontam pessoas integram minorias étnicas propensas sofrer esquizofrenia psicose população nativa estudos cientistas instituto psiquiatria londres descobriram homens mulheres esquizofrenia freqüente negros origem africana brancos britânicos']
Folha de S. Paulo,Ilustrada,2006-11-25,ESCRITA LIVROU LARS NORÉN DA ESQUIZOFRENIA,https://www1.folha.uol.com.br/fsp/ilustrad/fq2511200632.htm,0,"['Aos 20 anos, o sueco Lars Norén (1944) foi diagnosticado pelos médicos como esquizofrênico, sem volta. Internado em hospital psiquiátrico, passou por terapias que incluíam os choques elétricos. Mas a ""cura"", por assim dizer, veio por meio da palavra.']",['anos sueco lars norén diagnosticado médicos esquizofrênico volta internado hospital psiquiátrico passou terapias incluíam choques elétricos cura veio palavra']
Folha de S. Paulo,CIência,2006-11-25,França inaugura o maior complexo do mundo de estudo do cérebro,https://www1.folha.uol.com.br/folha/ciencia/ult306u15571.shtml,0,"['A unidade clínica e o laboratório de pesquisa fundamental do NeuroSpin permitirá aos cientistas trabalharem com doenças do sistema nervoso (esclerose múltipla), anomalias de desenvolvimento intelectual, problemas psiquiátricos (esquizofrenia, depressão) e envelhecimento cerebral (mal de Alzheimer).']",['unidade clínica laboratório pesquisa fundamental neurospin permitirá cientistas trabalharem doenças nervoso esclerose múltipla anomalias desenvolvimento intelectual problemas psiquiátricos esquizofrenia depressão envelhecimento cerebral alzheimer']
Folha de S. Paulo,CIência,2006-08-12,Perda de tecido cerebral pode revelar risco de esquizofrenia,https://www1.folha.uol.com.br/folha/ciencia/ult306u15664.shtml,0,"['Folha Online - Ciência - Perda de tecido cerebral pode revelar risco de esquizofrenia - 08/12/2006', 'Alterações na densidade do tecido cerebral podem ajudar a prever os riscos de uma pessoa sofrer esquizofrenia, segundo um estudo publicado hoje pela revista médica britânica ""BMC Medicine"".', 'Dominic Job e sua equipe da Universidade de Edimburgo examinaram tomografias computadorizadas realizadas em 65 pessoas com tendência a desenvolver esquizofrenia (porque membros de suas famílias sofriam da doença).', 'Os cientistas analisaram as mudanças na densidade do tecido cerebral nas tomografias durante um período de mais de dezoito meses. Dezoito das 65 pessoas submetidas aos testes apresentaram uma redução da densidade, oito das quais desenvolveram esquizofrenia dois anos depois da realização dos exames.']","['folha online ciência perda tecido cerebral revelar risco esquizofrenia', 'alterações densidade tecido cerebral ajudar prever riscos pessoa sofrer esquizofrenia estudo publicado hoje revista médica britânica bmc medicine', 'dominic job equipe universidade edimburgo examinaram tomografias computadorizadas realizadas pessoas tendência desenvolver esquizofrenia membros famílias sofriam doença', 'cientistas analisaram mudanças densidade tecido cerebral tomografias durante período pessoas submetidas testes apresentaram redução densidade desenvolveram esquizofrenia anos realização exames']"
